RouteId,RouteVarId,StopId,Code,Name,Lat,Lng,Zone,Ward,StopType,Street,Status
405,2,310,QTD 201,Đường số 3,10.838815,106.715317,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,312,QTD 202,Đường số 4,10.841072,106.71714,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,307,QTD 203,Cân Nhơn Hòa,10.8431,106.71828,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,308,QTD 204,Ngã 3 Hiệp Bình,10.848944,106.718704,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,314,QTD 205,Ngã 3 Đường Hiệp Bình,10.852921,106.721222,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,316,QTD 206,Trạm y tế Hiệp Bình Phước,10.855787,106.722504,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,311,QTD 207,UBND P.Hiệp Bình Phước,10.858809,106.723663,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,313,QTD 208,Hồ Bơi,10.861172,106.724564,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,318,QTD 209,Ngã 4 Bình Phước,10.863845,106.724792,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,3403,QTD 210,Xây dựng Ngọc Đào,10.866679,106.723175,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,3405,QTD 211,Cầu Vĩnh Bình,10.868033,106.717964,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,9262,BD-0967,Khu phố văn hóa Vĩnh Phú - Gò Đậu -> Cổng chào Bình Dương,10.87048,106.707051,Bình Dương,,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,8251,BD DRCB02 006,LOTTE Mart Bình Dương,10.905116,106.712751,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đã hủy
405,2,8987,BD-0702,Siêu thị Aeon - Cổng chào Bình Dương -> Gò Đậu,10.931216,106.711187,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,9267,BD-0971,Nước uống thiên nhiên 999 - Cổng chào Bình Dương -> Gò Đậu,10.934871,106.710355,Bình Dương,,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,8983,BD-0698,Gần cây xăng Tín Phong 27/2 QL13 - Gò Đậu -> Cổng chào Bình Dương,10.942019,106.708553,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8982,BD-0697,Nhà sách Nguyễn Văn Cừ số 243/1 QL13 - Gò Đậu -> Cổng chào Bình Dương,10.957745,106.69968,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8988,BD-0703,Đối diện meca mataket ( metro cũ) - Cổng chào Bình Dương -> Gò Đậu,10.964181,106.688286,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8980,BD-0695,Công ty TNHH thiết bị kho bãi ( ngã 4 địa chất) 91 QL13 - Gò Đậu -> Cổng chào Bình Dương,10.967062,106.682267,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8935,BD-0650,Sàn gỗ tự nhiên Thịnh Phát,10.968621,106.679268,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8940,BD-0655,Ngân hàng   techcombank,10.969697,106.677357,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đang khai thác
405,2,9255,BD-0960,Sân banh Gò Đậu - Gò Đậu -> Cổng chào Bình Dương,10.971749,106.673437,Bình Dương,,Trụ dừng,Quốc lộ 13,Đang khai thác
405,2,8936,BD-0651,Đài truyền hình Bình Dương,10.972218,106.672536,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,9215,BD-0925,Ngã tư tân lập 1,10.975152,106.67001,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8313,BD-0013,Tòa nhà Becamex,10.97563,106.670291,Bình Dương,,Trụ - hộp thông tin,Đường nội bộ trước Toà Nhà Becamex,Đang khai thác
405,2,8939,BD-0654,Ngân hàng Vietinbank,10.982845,106.66663,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đang khai thác
405,2,8338,BD-0034,Ngã 3 Đại Lộ Bình Dương - Huỳnh Văn Luỹ ,10.985588,106.665939,Bình Dương,,Trụ - hộp thông tin,Quốc Lộ 13,Đang khai thác
405,2,9216,BD-0926,Siêu thị Big C,10.987542,106.664774,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
405,2,8946,BD-0661,Trường đại học Bình Dương,10.989959,106.663808,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đang khai thác
405,2,8958,BD-0673,Công ty TNHH và dịch vụ ô tô Thiện Minh,10.992529,106.658937,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đang khai thác
405,2,8949,BD-0664,Hội đồng nhân dân phường Hiệp Thành,10.992729,106.657049,Bình Dương,,Ô sơn,Đại lộ Bình Dương,Đang khai thác
405,2,8347,BD-0038,Thư viện Tỉnh Bình Dương,10.993813,106.656125,Bình Dương,,Nhà chờ,Đường Phạm Ngọc Thạch,Chưa khai thác
405,2,8350,BD-0040,Bệnh viện Đa khoa Tỉnh Bình Dương,10.996328,106.656665,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc Thạch,Đang khai thác
405,2,8352,BD-0042,Ngã ba Phạm Ngọc Thạch - Nguyễn Đức Thuận,11.001695,106.662973,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc Thạch,Đang khai thác
405,2,8354,BD-0044,KDC Hiệp Thành III,11.004452,106.66616,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc Thạch,Đang khai thác
405,2,8356,BD-0046,Ngã tư Phạm Ngọc Thạch - Mỹ Phước Tân Vạn ,11.008913,106.669739,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc Thạch,Đang khai thác
405,2,8359,BD-0048,Trung tâm văn hoá thể thao Tp. Thủ Dầu Một,11.013872,106.67556,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc Thạch,Đang khai thác
405,2,8397,BD-0086,Ngã tư Đại Lộ Hùng Vương - Trần Ngọc Lên,11.026188,106.678264,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
405,2,8399,BD-0088,Đại Lộ Hùng Vương Số 1,11.035353,106.678756,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
405,2,8401,BD-0090,Ngã tư Đại lộ Hùng Vương - Võ Văn Kiệt,11.041965,106.676377,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
405,2,8403,BD-0092,SORA gardens,11.046656,106.678401,Bình Dương,,Nhà chờ,Đại Lộ Hùng Vương,Đang khai thác
405,2,8407,BD-0096,Ngã tư Đại lộ Hùng Vương - Lê Lợi,11.051961,106.68201,Bình Dương,,Nhà chờ,Đại Lộ Hùng Vương,Đang khai thác
405,2,8245,BD TTHC,Trung tâm Hành chính Bình Dương,11.056358,106.682019,Bình Dương,,Bến xe,Lê Lợi,Đang khai thác
405,2,8451,BD-0140,Trường tiểu học Hòa Phú,11.075169,106.69128,Bình Dương,,Trụ - hộp thông tin,Võ Nguyên Giáp,Đang khai thác
405,2,9324,BD BX 0001,Bến xe Phú Chánh,11.07616,106.69285,Bình Dương,,Bến xe,Võ Nguyên Giáp,Đang khai thác
406,1,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
406,1,7277,Q1 191,Nguyễn Thị Nghĩa,10.768788,106.693699,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
406,1,853,Q1 001,Calmette,10.767768,106.699219,Quận 1,,Trụ dừng,Calmette,Đang khai thác
406,1,7699,Q4 057,Bến nhà Rồng,10.767855,106.705951,Quận 4,Phường 12,Trụ dừng,Nguyễn Tất Thành,Đang khai thác
406,1,31,Q1 024,Bến Bạch Đằng,10.774094,106.706654,Quận 1,,Nhà chờ,Tôn Đức Thắng,Đang khai thác
406,1,1096,Q1 011,Đại học Khoa học xã hội nhân văn,10.785778,106.702663,Quận 1,,Nhà chờ,Đinh Tiên Hoàng,Đang khai thác
406,1,2109,QBTH 045,Lăng Ông Bà Chiểu,10.80107,106.696579,Quận Bình Thạnh,,Nhà chờ,Lê Văn Duyệt,Đang khai thác
406,1,233,Q3 031,Công viên Lê Văn Tám,10.787174,106.692653,Quận 3,Phường 06,Trụ dừng,Hai Bà Trưng,Đang khai thác
406,1,377,Q3 106,Bảo tàng chứng tích chiến tranh,10.779143,106.69254,Quận 3,,Nhà chờ,Võ Văn Tần,Đang khai thác
406,1,7698,Q1 206,Dinh Độc Lập,10.778579,106.69688,Quận 1,Phường Bến Nghé,Trụ dừng,Lê Duẩn,Đang khai thác
406,1,2568,Q1 005,Nhà Thờ Đức Bà,10.779233,106.699154,Quận 1,,Trụ dừng,Công xã Paris,Đang khai thác
406,1,7078,Q1 174,Nhà hát Thành phố,10.775407,106.703709,Quận 1,Phường Bến Nghé,Ô sơn,Đồng Khởi,Đang khai thác
406,1,4261,Q1 054,Lê Lợi,10.775127,106.702883,Quận 1,,Nhà chờ,Nguyễn Huệ,Đang khai thác
406,1,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
406,2,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
406,2,7277,Q1 191,Nguyễn Thị Nghĩa,10.768788,106.693699,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
406,2,853,Q1 001,Calmette,10.767768,106.699219,Quận 1,,Trụ dừng,Calmette,Đang khai thác
406,2,7699,Q4 057,Bến nhà Rồng,10.767855,106.705951,Quận 4,Phường 12,Trụ dừng,Nguyễn Tất Thành,Đang khai thác
406,2,31,Q1 024,Bến Bạch Đằng,10.774094,106.706654,Quận 1,,Nhà chờ,Tôn Đức Thắng,Đang khai thác
406,2,2568,Q1 005,Nhà Thờ Đức Bà,10.779233,106.699154,Quận 1,,Trụ dừng,Công xã Paris,Đang khai thác
406,2,7078,Q1 174,Nhà hát Thành phố,10.775407,106.703709,Quận 1,Phường Bến Nghé,Ô sơn,Đồng Khởi,Đang khai thác
406,2,4261,Q1 054,Lê Lợi,10.775127,106.702883,Quận 1,,Nhà chờ,Nguyễn Huệ,Đang khai thác
406,2,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
407,1,9335,BD BX 0002,Bến xe Bình Dương,10.966152,106.668204,Bình Dương,,Bến xe,30/4,Đang khai thác
407,1,8318,BD-0018,Ngã ba Lò Chén,10.968838,106.660461,Bình Dương,,Trụ dừng,Đường CMT8,Đang khai thác
407,1,8320,BD-0020,Đối diện Nhà sách Bình Minh,10.976622,106.657743,Bình Dương,,Trụ dừng,Đường CMT8,Đang khai thác
407,1,8322,BD-0022,Công viên Phú Cường,10.978814,106.656222,Bình Dương,,Nhà chờ,CMT8,Đang khai thác
407,1,8324,BD-0024,Chùa Bà Thiên Hậu,10.98044,106.654247,Bình Dương,,Nhà chờ,CMT8,Đang khai thác
407,1,8326,BD-0026,Bệnh viện phụ sản nhi Bình Dương(Ngân hàng Sacombank),10.983723,106.652674,Bình Dương,,Trụ dừng,CMT8,Đang khai thác
407,1,8332,BD-0028,Chợ Cây Dừa,10.990664,106.651073,Bình Dương,,Trụ dừng,CMT8,Đang khai thác
407,1,8842,BD-0521,Chùa phật học,10.992513,106.650567,Bình Dương,,Trụ - hộp thông tin,CMT8,Đang khai thác
407,1,9217,BD-0927,Đại lý xe tay ga minh hoàng phương( hãng xe YAMAHA),10.997555,106.648662,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,1,9218,BD-0928,Trường THPT Nguyễn Đình Chiểu,10.999778,106.647152,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,1,9219,BD-0929,Cty TNHH kim thành phát,11.026472,106.646578,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,1,9220,BD-0930,Nhà thuốc duy lâm,11.029426,106.643713,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,1,8918,BD-0630,Cty TNHH chế biến gỗ Nam Sơn,10.981276,106.671613,Bình Dương,,Ô sơn,Đường Thích Quảng Đức,Đang khai thác
407,1,8540,BD-0176,Trường Tiểu học Duy Tân,11.123853,106.612498,Bình Dương,,Trụ - hộp thông tin,Đường D17,Đang khai thác
407,1,8574,BD-0185,Golden Center City,11.145825,106.60014,Bình Dương,,Nhà chờ,Quốc Lộ 13,Đang khai thác
407,1,8577,BD-0187,Ủy Ban Nhân Dân TP.Bến Cát,11.151322,106.593653,Bình Dương,,Nhà chờ,30/4,Đang khai thác
407,1,9346,BD BX  0013,Bưu điện Thành phố Bến Cát,11.152417,106.591904,Bình Dương,,Bến xe,Đường 30 tháng 4,Đang khai thác
407,1,8579,BD-0189,Bưu điện TP Bến Cát,11.152639,106.591583,Bình Dương,,Trụ - hộp thông tin,30/4,Đang khai thác
407,1,8533,BD-0306,Đội thuế liên phường xã số 1,11.153993,106.591029,Bình Dương,,Trụ - hộp thông tin,Hùng Vương,Đang khai thác
407,1,9336,BD BX 0003,Ngã ba Công an Bến Cát,11.155688,106.592719,Bình Dương,,Bến xe,Quốc lộ 13,Đang khai thác
407,2,9336,BD BX 0003,Ngã ba Công an Bến Cát,11.155688,106.592719,Bình Dương,,Bến xe,Quốc lộ 13,Đang khai thác
407,2,8531,BD-0305,Quảng cáo Minh Quang Đối diện cty luật B.C.M,11.154614,106.591265,Bình Dương,,Trụ - hộp thông tin,Hùng Vương,Đang khai thác
407,2,8580,BD-0190,Bưu điện TP Bến Cát,11.152178,106.591947,Bình Dương,,Nhà chờ,30/4,Đang khai thác
407,2,8578,BD-0188,Ủy Ban Nhân Dân TP.Bến Cát,11.151058,106.593902,Bình Dương,,Nhà chờ,30/4,Đang khai thác
407,2,8575,BD-0186,Golden Center City,11.145253,106.600351,Bình Dương,,Trụ - hộp thông tin,Quốc Lộ 13,Đang khai thác
407,2,8538,BD-0175,Trường Tiểu học Duy Tân,11.123957,106.612434,Bình Dương,,Trụ - hộp thông tin,Đường D17,Đang khai thác
407,2,9066,BD-0780,Công ty hương mộc furniture ,11.056741,106.628736,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,9064,BD-0778,Shop thời trang Nga,11.047096,106.633145,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,9062,BD-0776,Trường trung học cơ sở Bình Phú,11.036076,106.639293,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,9208,BD-0919,số 1123 Ql 13,11.021534,106.648784,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,9214,BD-0924,Showroom Phước ceramic,10.997935,106.647853,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,9248,BD-0954,Số 621 ( Phòng CSCĐ tỉnh Bình Dương),10.993851,106.654099,Bình Dương,,Ô sơn,Quốc lộ 13,Đang khai thác
407,2,8335,BD-0031,Trường trung tiểu học Petrus Ký,10.993055,106.650358,Bình Dương,,Trụ - hộp thông tin,CMT8,Tạm ngưng khai thác
407,2,9221,BD-0931,Chợ Cây dừa,10.991034,106.65096,Bình Dương,,Ô sơn,Cách mạng tháng 8,Tạm ngưng khai thác
407,2,8327,BD-0027,Bệnh viện Phụ Sản Nhi Bình Dương,10.983211,106.652664,Bình Dương,,Trụ - hộp thông tin,CMT8,Đang khai thác
407,2,8323,BD-0023,Đối diện Công viên Phú Cường,10.978616,106.655928,Bình Dương,,Trụ - hộp thông tin,Đường CMT8,Đang khai thác
407,2,8321,BD-0021,Nhà sách Bình Minh,10.975938,106.657834,Bình Dương,,Trụ - hộp thông tin,CMT8,Đang khai thác
407,2,8319,BD-0019,Ngã ba Lò Chén,10.968552,106.660729,Bình Dương,,Trụ - hộp thông tin,Đường CMT8,Đang khai thác
407,2,8631,BD-0342,Điện lực Bình Dương,10.966077,106.666195,Bình Dương,,Trụ - hộp thông tin,Cách mạng tháng 8,Đang khai thác
407,2,9335,BD BX 0002,Bến xe Bình Dương,10.966152,106.668204,Bình Dương,,Bến xe,30/4,Đang khai thác
409,1,9355,BD BX 0022,Tòa nhà Becamex Tower,10.975966,106.670509,Bình Dương,,Bến xe,Đường nội bộ,Đang khai thác
409,1,9325,BD-0632,Ô tô Quang công ( cửa hàng vi tính Hiếu nghĩa),10.971605,106.670938,Bình Dương,,Ô sơn,đường 30/4,Đang khai thác
409,1,8314,BD-0014,Sân vận động Gò Đậu - Bình Dương,10.970443,106.670407,Bình Dương,,Trụ dừng,đường 30/4,Đang khai thác
409,1,8316,BD-0016,Bến xe khách tỉnh Bình Dương(Trung tâm gdtx bình dương),10.96701,106.669003,Bình Dương,,Nhà chờ,đường 30/4,Đang khai thác
409,1,7257,BXLT Thu Dau Mot,Bến xe Thủ Dầu Một,10.96564,106.668524,Ngoại thành,,Bến xe,Đường 30 tháng 4,Đang khai thác
409,1,8362,BD-0051,Ngã ba Cây Me,10.963638,106.671495,Bình Dương,,Trụ - hộp thông tin,CMT8,Đang khai thác
409,1,8363,BD-0052,Ủy Ban Nhân Dân phường Phú Thọ,10.962234,106.675691,Bình Dương,,Trụ - hộp thông tin,Đường Lê Hồng Phong,Đang khai thác
409,1,8367,BD-0056,Ngã tư Địa Chất,10.96494,106.682079,Bình Dương,,Trụ - hộp thông tin,Đường Lê Hồng Phong,Đang khai thác
409,1,8371,BD-0060,Trường Cao Đẳng Y Tế Bình Dương,10.970509,106.682551,Bình Dương,,Trụ - hộp thông tin,Lê Hồng Phong ,Đang khai thác
409,1,8373,BD-0062,Khu dân cư Phú Hòa,10.974367,106.6789,Bình Dương,,Trụ - hộp thông tin,Đường D1,Đang khai thác
409,1,8375,BD-0064,Ngã ba Trần Văn Ơn - D1,10.975088,106.676061,Bình Dương,,Trụ - hộp thông tin,Đường D1,Đang khai thác
409,1,8379,BD-0068,Đại học Thủ Dầu Một,10.978566,106.67571,Bình Dương,,Trụ - hộp thông tin,Trần Văn Ơn,Đang khai thác
409,1,8809,BD-0556,Bảo hiểm xã hội,10.983248,106.676963,Bình Dương,,Nhà chờ,Đường ĐT 743,Đang khai thác
409,1,8387,BD-0076,Ủy Ban Nhân Dân phường Phú Lợi,10.990228,106.673457,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Tạm ngưng khai thác
409,1,8389,BD-0078,Trung tâm văn hóa thể thao phường Phú Lợi ,10.998809,106.675119,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Tạm ngưng khai thác
409,1,8391,BD-0080,Ngã tư Huỳnh Văn Lũy - Mỹ Phước Tân Vạn ,11.003384,106.675818,Bình Dương,,Trụ - hộp thông tin,Ngã tư Huỳnh Văn Lũy - Mỹ Phước Tân Vạn 	Thành Phố Mới	Đường Huỳnh Văn Luỹ,Đang khai thác
409,1,8393,BD-0082,Ủy Ban Nhân Dân phường Phú Mỹ,11.011022,106.676511,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Tạm ngưng khai thác
409,1,8395,BD-0084,Ngã ba Phú Mỹ,11.015624,106.676577,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Tạm ngưng khai thác
409,1,8397,BD-0086,Ngã tư Đại Lộ Hùng Vương - Trần Ngọc Lên,11.026188,106.678264,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
409,1,8399,BD-0088,Đại Lộ Hùng Vương Số 1,11.035353,106.678756,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
409,1,8401,BD-0090,Ngã tư Đại lộ Hùng Vương - Võ Văn Kiệt,11.041965,106.676377,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
409,1,8409,BD-0098,Phố Thương mại - Lê Lợi,11.051655,106.684572,Bình Dương,,Trụ - hộp thông tin,Đường Lê Lợi,Chưa khai thác
409,1,8413,BD-0102,Phố Thương mại - Lý Thái Tổ,11.055213,106.687354,Bình Dương,,Trụ - hộp thông tin,Lý Thái Tổ,Đang khai thác
409,1,8415,BD-0104,WTC EXPO B,11.056094,106.686126,Bình Dương,,Nhà chờ,Đường Lý Thái Tổ,Đang khai thác
409,1,8441,BD-0130,Chùa Hội An - Chùa Bà Thiên Hậu,11.06467,106.687749,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Văn Đồng,Đang khai thác
409,1,9357,BD BX 0017,Văn phòng Công ty xe buýt Becamex,11.064806,106.689881,Bình Dương,,Bến xe,Võ Văn Tần,Đang khai thác
409,2,9357,BD BX 0017,Văn phòng Công ty xe buýt Becamex,11.064806,106.689881,Bình Dương,,Bến xe,Võ Văn Tần,Đang khai thác
409,2,8440,BD-0129,Chùa Hội An - Chùa Bà Thiên Hậu,11.064706,106.687445,Bình Dương,,Nhà chờ,Đường Phạm Văn Đồng,Đang khai thác
409,2,8242,BX BD 012,Trạm trung chuyển Hikari,11.05781,106.68414,Bình Dương,,Bến xe,Lý Thái Tổ,Đang khai thác
409,2,8419,BD-0108,Khách sạn Becamex Thành phố Mới,11.056832,106.684672,Bình Dương,,Nhà chờ,Đường Lý Thái Tổ,Đang khai thác
409,2,8416,BD-0105,WTC EXPO B,11.056072,106.685781,Bình Dương,,Nhà chờ,Đường Lý Thái Tổ,Đang khai thác
409,2,8414,BD-0103,Phố Thương mại - Lý Thái Tổ,11.055079,106.687209,Bình Dương,,Trụ - hộp thông tin,Lý Thái Tổ,Đang khai thác
409,2,8412,BD-0101,BD-0101	Phố Thương mại - Đồng Khởi,11.052959,106.686202,Bình Dương,,Trụ - hộp thông tin,Đồng Khởi,Đang khai thác
409,2,8402,BD-0091,Ngã tư Đại lộ Hùng Vương - Võ Văn Kiệt,11.041776,106.676088,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
409,2,8400,BD-0089,Đại Lộ Hùng Vương Số 1,11.035195,106.678448,Bình Dương,,Trụ - hộp thông tin,Đại Lộ Hùng Vương,Đang khai thác
409,2,8398,BD-0087,Ngã tư Đại Lộ Hùng Vương - Trần Ngọc Lên,11.026164,106.677957,Bình Dương,,Trụ - hộp thông tin,Đường Phạm Ngọc ThạchĐại Lộ Hùng Vương,Đang khai thác
409,2,8396,BD-0085,Ngã ba Phú Mỹ,11.015401,106.676452,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Tạm ngưng khai thác
409,2,8394,BD-0083,Ủy Ban Nhân Dân phường Phú Mỹ,11.010876,106.676373,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Đang khai thác
409,2,9122,BD-0835,Cơm Niêu Vĩnh Tường,11.008132,106.676275,Bình Dương,,Ô sơn,Đường ĐT 742,Đang khai thác
409,2,8392,BD-0079-1,Ngã tư Huỳnh Văn Lũy - Mỹ Phước Tân Vạn ,11.003584,106.675707,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Đang khai thác
409,2,8390,BD-0079,Trung tâm văn hóa thể thao phường Phú Lợi ,10.999054,106.675031,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Chưa khai thác
409,2,8388,BD-0077,Ủy Ban Nhân Dân phường Phú Lợi,10.99032,106.673314,Bình Dương,,Trụ - hộp thông tin,Đường Huỳnh Văn Luỹ,Đang khai thác
409,2,8386,BD-0075,Trường Đại Học Mở,10.988357,106.673371,Bình Dương,,Trụ - hộp thông tin,Đường Lê Thị Trung,Đang khai thác
409,2,8384,BD-0073,Ngã tư Lê Thị Trung - Đoàn Thị Liên,10.985743,106.67386,Bình Dương,,Trụ - hộp thông tin,Lê Thị Trung,Đang khai thác
409,2,8382,BD-0071,Bãi đỗ xe trung chuyển Lê Thị Trung,10.98327,106.674313,Bình Dương,,Nhà chờ,Đường Lê Thị Trung,Đang khai thác
409,2,8380,BD-0069,Đại học Thủ Dầu Một,10.980001,106.67564,Bình Dương,,Nhà chờ,Trần Văn Ơn,Đang khai thác
409,2,8378,BD-0067,Số 125 Trần Văn Ơn,10.977456,106.675532,Bình Dương,,Trụ - hộp thông tin,Trần Văn Ơn,Đang khai thác
409,2,8376,BD-0065,Ngã ba Trần Văn Ơn - D1,10.974894,106.676766,Bình Dương,,Trụ - hộp thông tin,Đường D1,Đang khai thác
409,2,8372,BD-0061,Trường Cao Đẳng Y Tế Bình Dương,10.970711,106.682413,Bình Dương,,Trụ - hộp thông tin,Lê Hồng Phong ,Đang khai thác
409,2,8368,BD-0057,Ngã tư Địa Chất,10.964988,106.682029,Bình Dương,,Trụ - hộp thông tin,Đường Lê Hồng Phong,Đang khai thác
409,2,8366,BD-0055,Số 805 Lê Hồng Phong,10.963925,106.67953,Bình Dương,,Trụ - hộp thông tin,Đường Lê Hồng Phong,Đang khai thác
409,2,8364,BD-0053,Ủy Ban Nhân Dân phường Phú Thọ,10.96226,106.675563,Bình Dương,,Trụ - hộp thông tin,Đường Lê Hồng Phong,Đang khai thác
409,2,9298,BD-0981,Trạm 1224 CMT8 - Hướng bến xe BD đi Lái Thiêu,10.962791,106.673298,Bình Dương,,Trụ - hộp thông tin,Cách mạng tháng 8,Đang khai thác
409,2,8361,BD-0050,Ngã ba Cây Me,10.963976,106.671122,Bình Dương,,Trụ - hộp thông tin,CMT8,Tạm ngưng khai thác
409,2,8317,BD-0017,Bến xe khách tỉnh Bình Dương (Cổng cty điện lực),10.966524,106.669017,Bình Dương,,Nhà chờ,đường 30/4,Đang khai thác
409,2,8315,BD-0015,Sân vận động Gò Đậu - Bình Dương,10.970393,106.670637,Bình Dương,,Nhà chờ,đường 30/4,Đang khai thác
409,2,9355,BD BX 0022,Tòa nhà Becamex Tower,10.975966,106.670509,Bình Dương,,Bến xe,Đường nội bộ,Đang khai thác
41,1,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
41,1,7276,Q1 190,Tôn Thất Tùng,10.76767,106.690941,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
41,1,7277,Q1 191,Nguyễn Thị Nghĩa,10.768788,106.693699,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
41,1,7278,Q1 192,Trường Emst Thalmann,10.769504,106.695587,Quận 1,Phường Phạm Ngũ Lão,Nhà chờ,Phạm Ngũ Lão,Đang khai thác
41,1,7266,Q1 180,Trạm Trung chuyển trên đường Hàm Nghi,10.770896,106.700807,Quận 1,Phường Nguyễn Thái Bình,Nhà chờ,Hàm Nghi,Đang khai thác
